x,y,z
3.342282,1.020997,0.107311
3.422819,-1.025514,0.035812
3.422819,-1.010216,0.141977
3.422819,-0.981631,0.244748
3.422819,-0.917228,-0.447362
3.422819,-0.860257,-0.537548
3.422819,-0.795148,-0.621238
3.422819,-0.697611,-0.722397
3.422819,-0.644391,0.715669
3.422819,-0.529843,-0.847926
3.422819,-0.437011,-0.896004
3.422819,-0.339559,-0.93293
3.422819,-0.239049,-0.958773
3.422819,-0.136954,-0.974477
3.422819,-0.034267,-0.981271
3.422819,0.068523,-0.979923
3.422819,0.171085,-0.970269
3.422819,0.272785,-0.951316
3.422819,0.37245,-0.921845
3.422819,0.468522,-0.881162
3.422819,0.559526,-0.829532
3.422819,0.644499,-0.768084
3.422819,0.723077,-0.698267
3.422819,0.795143,-0.621234
3.422819,0.899247,-0.478138
3.422819,0.947061,0.382638
3.422819,0.972139,0.315867
3.422819,1.009037,0.17792
3.422819,1.029217,-0.035941
3.503356,-1.024682,-0.107698
3.503356,-0.999115,-0.249107
3.503356,-0.99313,0.211096
3.503356,-0.933952,-0.415822
3.503356,-0.908468,0.404476
3.503356,-0.850805,0.491213
3.503356,-0.786764,0.571618
3.503356,-0.697427,-0.722207
3.503356,-0.646959,0.71852
3.503356,-0.559474,-0.829454
3.503356,-0.468506,-0.881132
3.503356,-0.372435,-0.921808
3.503356,-0.272755,-0.951211
3.503356,-0.171049,-0.970065
3.503356,-0.068503,-0.979639
3.503356,0.034256,-0.980964
3.503356,0.136917,-0.974213
3.503356,0.239004,-0.958593
3.503356,0.33952,-0.932825
3.503356,0.436974,-0.895929
3.503356,0.529782,-0.847828
3.503356,0.616773,-0.789433
3.503356,0.697421,-0.7222
3.503356,0.776882,0.651882
3.503356,0.822777,0.597783
3.503356,0.883033,0.50982
3.503356,0.959907,0.349378
3.503356,0.982722,0.281791
3.503356,1.008736,0.177867
3.503356,1.029059,-0.035936
3.583893,-1.024601,-0.10769
3.583893,-0.999032,-0.249087
3.583893,-0.993716,0.211221
3.583893,-0.933787,-0.415749
3.583893,-0.910953,0.405582
3.583893,-0.854267,0.493212
3.583893,-0.790698,0.574475
3.583893,-0.722372,0.650427
3.583893,-0.649771,0.721644
3.583893,-0.559393,-0.829334
3.583893,-0.468461,-0.881047
3.583893,-0.372396,-0.921713
3.583893,-0.272711,-0.951056
3.583893,-0.171007,-0.969828
3.583893,-0.068482,-0.979339
3.583893,0.034245,-0.980655
3.583893,0.13688,-0.973955
3.583893,0.23896,-0.958417
3.583893,0.339483,-0.932722
3.583893,0.436938,-0.895855
3.583893,0.529721,-0.84773
3.583893,0.616655,-0.789283
3.583893,0.697234,-0.722007
3.583893,0.776811,0.651822
3.583893,0.822699,0.597726
3.583893,0.882905,0.509746
3.583893,0.959648,0.349283
3.583893,0.982426,0.281706
3.583893,1.008432,0.177814
3.583893,1.028883,-0.035929
3.66443,-1.024497,-0.107679
3.66443,-0.998923,-0.249059
3.66443,-0.994335,0.211352
3.66443,-0.933606,-0.415668
3.66443,-0.91353,0.40673
3.66443,-0.857851,0.49528
3.66443,-0.794765,0.57743
3.66443,-0.726171,0.653847
3.66443,-0.652683,0.724878
3.66443,-0.5593,-0.829196
3.66443,-0.468403,-0.880938
3.66443,-0.372347,-0.921592
3.66443,-0.272661,-0.950881
3.66443,-0.170963,-0.969579
3.66443,-0.068461,-0.979034
3.66443,0.034234,-0.980342
3.66443,0.136843,-0.973686
3.66443,0.238912,-0.958222
3.66443,0.339436,-0.932592
3.66443,0.436887,-0.895751
3.66443,0.529644,-0.847608
3.66443,0.616526,-0.789118
3.66443,0.69704,-0.721806
3.66443,0.776718,0.651744
3.66443,0.822598,0.597652
3.66443,0.882758,0.509661
3.66443,0.959381,0.349186
3.66443,0.982127,0.28162
3.66443,1.014588,0.142591
3.66443,1.027486,-0.071849
3.744966,-1.024369,-0.107666
3.744966,-0.998785,-0.249025
3.744966,-0.994945,0.211482
3.744966,-0.961006,0.31225
3.744966,-0.916077,0.407864
3.744966,-0.861388,0.497323
3.744966,-0.79878,0.580347
3.744966,-0.729921,0.657224
3.744966,-0.65556,0.728074
3.744966,-0.547733,0.812048
3.744966,-0.460335,0.865764
3.744966,-0.367901,0.910586
3.744966,-0.271244,0.94594
3.744966,-0.171233,0.971112
3.744966,-0.068888,0.985149
3.744966,0.034477,0.987297
3.744966,0.137391,0.977585
3.744966,0.238604,0.956989
3.744966,0.3374,0.926998
3.744966,0.433513,0.888833
3.744966,0.526674,0.842855
3.744966,0.616064,0.788526
3.744966,0.700076,0.72495
3.744966,0.752057,0.677155
3.744966,0.859291,-0.536945
3.744966,0.916457,-0.446986
3.744966,0.946106,0.382252
3.744966,0.971009,0.3155
3.744966,1.007813,0.177705
3.744966,1.028474,-0.035915
3.825503,-1.026733,-0.071796
3.825503,-1.007353,-0.21412
3.825503,-0.963478,-0.350677
3.825503,-0.933196,-0.415485
3.825503,-0.901603,0.439741
3.825503,-0.844877,0.527938
3.825503,-0.780263,0.609608
3.825503,-0.696639,-0.721391
3.825503,-0.631934,0.75311
3.825503,-0.54911,0.814089
3.825503,-0.46095,0.866921
3.825503,-0.36809,0.911056
3.825503,-0.271265,0.946012
3.825503,-0.171216,0.971017
3.825503,-0.068878,0.985003
3.825503,0.034471,0.987128
3.825503,0.137362,0.97738
3.825503,0.238542,0.956738
3.825503,0.337296,0.926712
3.825503,0.433372,0.888544
3.825503,0.526515,0.8426
3.825503,0.615907,0.788326
3.825503,0.699934,0.724803
3.825503,0.751921,0.677033
3.825503,0.859037,-0.536786
3.825503,0.916231,-0.446876
3.825503,0.945846,0.382146
3.825503,0.970717,0.315405
3.825503,1.007501,0.17765
3.825503,1.028242,-0.035907
3.90604,-1.02758,-0.035884
3.90604,-1.014348,-0.178857
3.90604,-0.963267,-0.3506
3.90604,-0.932967,-0.415384
3.90604,-0.904111,0.440964
3.90604,-0.848137,0.529975
3.90604,-0.783733,0.612319
3.90604,-0.696431,-0.721176
3.90604,-0.63411,0.755703
3.90604,-0.550363,0.815946
3.90604,-0.461505,0.867964
3.90604,-0.368255,0.911464
3.90604,-0.271275,0.94605
3.90604,-0.171195,0.970893
3.90604,-0.068866,0.984828
3.90604,0.034464,0.986931
3.90604,0.13733,0.977154
3.90604,0.238476,0.956475
3.90604,0.33719,0.926423
3.90604,0.433231,0.888256
3.90604,0.526353,0.842341
3.90604,0.615743,0.788115
3.90604,0.699776,0.724639
3.90604,0.751765,0.676892
3.90604,0.85878,-0.536625
3.90604,0.882205,0.509341
3.90604,0.945578,0.382038
3.90604,0.970422,0.315309
3.90604,1.007189,0.177595
3.90604,1.027993,-0.035898
3.986577,-1.027398,-0.035878
3.986577,-1.014132,-0.178819
3.986577,-0.963035,-0.350516
3.986577,-0.932723,-0.415275
3.986577,-0.90631,0.442037
3.986577,-0.851005,0.531767
3.986577,-0.786789,0.614707
3.986577,-0.696221,-0.720958
3.986577,-0.636023,0.757983
3.986577,-0.551459,0.817572
3.986577,-0.461984,0.868865
3.986577,-0.36839,0.911796
3.986577,-0.271274,0.946046
3.986577,-0.171168,0.970739
3.986577,-0.068852,0.984623
3.986577,0.034457,0.986706
3.986577,0.137295,0.976906
3.986577,0.238408,0.956202
3.986577,0.337084,0.926132
3.986577,0.433091,0.887968
3.986577,0.52619,0.84208
3.986577,0.615571,0.787895
3.986577,0.699603,0.72446
3.986577,0.751589,0.676734
3.986577,0.85852,-0.536463
3.986577,0.881985,0.509214
3.986577,0.945304,0.381928
3.986577,0.970126,0.315213
3.986577,1.013362,0.142419
3.986577,1.027728,-0.035889
4.067114,-1.027188,-0.03587
4.067114,-1.013888,-0.178776
4.067114,-0.962782,-0.350424
4.067114,-0.932465,-0.41516
4.067114,-0.908168,0.442943
4.067114,-0.853439,0.533288
4.067114,-0.789388,0.616737
4.067114,-0.669962,-0.744068
4.067114,-0.587547,-0.808689
4.067114,-0.498806,-0.863957
4.067114,-0.404433,-0.908372
4.067114,-0.305836,-0.941265
4.067114,-0.20472,-0.963131
4.067114,-0.102509,-0.97531
4.067114,0.0,-0.979178
4.067114,0.102509,-0.97531
4.067114,0.20472,-0.96313
4.067114,0.305835,-0.941265
4.067114,0.404433,-0.908372
4.067114,0.498806,-0.863957
4.067114,0.587547,-0.808689
4.067114,0.669962,-0.744068
4.067114,0.725863,0.700958
4.067114,0.815628,-0.592588
4.067114,0.878297,-0.507085
4.067114,0.932466,-0.415161
4.067114,0.975958,-0.317108
4.067114,1.013937,-0.178784
4.067114,0.990325,0.246916
4.067114,1.022581,0.071506
4.147651,-1.021714,0.071445
4.147651,-1.011724,0.142189
4.147651,-0.987857,0.2463
4.147651,-0.940236,0.37988
4.147651,-0.892707,0.474661
4.147651,-0.835162,0.563324
4.147651,-0.721122,-0.69638
4.147651,-0.615549,-0.787867
4.147651,-0.528908,-0.84643
4.147651,-0.436316,-0.89458
4.147651,-0.338966,-0.931301
4.147651,-0.238533,-0.956704
4.147651,-0.136595,-0.971925
4.147651,-0.034168,-0.978438
4.147651,0.06833,-0.977158
4.147651,0.170665,-0.967889
4.147651,0.272247,-0.949439
4.147651,0.371845,-0.920349
4.147651,0.467782,-0.87977
4.147651,0.558487,-0.827991
4.147651,0.64301,-0.766309
4.147651,0.721122,-0.69638
4.147651,0.792892,-0.619475
4.147651,0.862704,0.539077
4.147651,0.915211,-0.446378
4.147651,0.930675,0.414363
4.147651,0.997701,-0.248755
4.147651,1.006254,0.17743
4.147651,1.026861,0.0
4.228188,-1.026335,0.0
4.228188,-1.018952,-0.143204
4.228188,-0.975382,-0.316921
4.228188,-0.947698,-0.382895
4.228188,-0.877759,-0.506774
4.228188,-0.81512,-0.592219
4.228188,-0.769439,-0.645636
4.228188,-0.695574,-0.720288
4.228188,-0.615356,-0.78762
4.228188,-0.528743,-0.846165
4.228188,-0.436179,-0.894299
4.228188,-0.338859,-0.931008
4.228188,-0.238457,-0.956401
4.228188,-0.136552,-0.971616
4.228188,-0.034157,-0.978126
4.228188,0.068308,-0.976846
4.228188,0.170611,-0.967581
4.228188,0.272161,-0.949139
4.228188,0.371728,-0.920059
4.228188,0.467635,-0.879494
4.228188,0.558312,-0.827732
4.228188,0.642809,-0.76607
4.228188,0.720897,-0.696162
4.228188,0.792646,-0.619283
4.228188,0.862439,0.538912
4.228188,0.91493,-0.446241
4.228188,0.930389,0.414236
4.228188,0.969233,0.314923
4.228188,1.012431,0.142288
4.228188,1.026548,0.0
4.308725,-1.026069,0.0
4.308725,-1.018632,-0.143159
4.308725,-0.975064,-0.316818
4.308725,-0.947392,-0.382771
4.308725,-0.877485,-0.506616
4.308725,-0.81487,-0.592037
4.308725,-0.769202,-0.645437
4.308725,-0.695356,-0.720062
4.308725,-0.615157,-0.787365
4.308725,-0.528566,-0.845882
4.308725,-0.436031,-0.893996
4.308725,-0.338745,-0.930694
4.308725,-0.238379,-0.956085
4.308725,-0.136508,-0.971304
4.308725,-0.034146,-0.977817
4.308725,0.068286,-0.976537
4.308725,0.170555,-0.967267
4.308725,0.272071,-0.948823
4.308725,0.371602,-0.919748
4.308725,0.467477,-0.879197
4.308725,0.558127,-0.827458
4.308725,0.642603,-0.765824
4.308725,0.720673,-0.695946
4.308725,0.792402,-0.619093
4.308725,0.862157,0.538735
4.308725,0.91464,-0.4461
4.308725,0.930096,0.414106
4.308725,0.968937,0.314827
4.308725,1.012123,0.142245
4.308725,1.026225,0.0
4.389262,-1.02578,0.0
4.389262,-1.018288,-0.143111
4.389262,-0.974726,-0.316708
4.389262,-0.947072,-0.382642
4.389262,-0.877209,-0.506457
4.389262,-0.814622,-0.591858
4.389262,-0.768969,-0.645241
4.389262,-0.695137,-0.719835
4.389262,-0.614951,-0.787101
4.389262,-0.528378,-0.845582
4.389262,-0.435872,-0.893671
4.389262,-0.338623,-0.93036
4.389262,-0.238297,-0.955758
4.389262,-0.136464,-0.97099
4.389262,-0.034135,-0.977512
4.389262,0.068265,-0.97623
4.389262,0.170499,-0.966949
4.389262,0.271976,-0.948492
4.389262,0.371468,-0.919415
4.389262,0.467308,-0.878878
4.389262,0.557933,-0.827169
4.389262,0.642392,-0.765573
4.389262,0.72045,-0.69573
4.389262,0.792163,-0.618905
4.389262,0.861857,0.538548
4.389262,0.914342,-0.445954
4.389262,0.943858,0.381343
4.389262,0.968642,0.314731
4.389262,1.011817,0.142202
4.389262,1.025892,0.0
4.469799,-1.025471,0.0
4.469799,-1.01792,-0.143059
4.469799,-0.974368,-0.316591
4.469799,-0.946737,-0.382507
4.469799,-0.876932,-0.506297
4.469799,-0.814379,-0.591681
4.469799,-0.768739,-0.645049
4.469799,-0.694918,-0.719609
4.469799,-0.614738,-0.786829
4.469799,-0.528181,-0.845266
4.469799,-0.435703,-0.893324
4.469799,-0.338495,-0.930007
4.469799,-0.238213,-0.95542
4.469799,-0.136419,-0.970675
4.469799,-0.034125,-0.977212
4.469799,0.068243,-0.975927
4.469799,0.170442,-0.966627
4.469799,0.271877,-0.948148
4.469799,0.371325,-0.919061
4.469799,0.467128,-0.878539
4.469799,0.557728,-0.826866
4.469799,0.642177,-0.765317
4.469799,0.720228,-0.695516
4.469799,0.791927,-0.618721
4.469799,0.861541,0.538351
4.469799,0.914035,-0.445805
4.469799,0.943558,0.381222
4.469799,0.96835,0.314636
4.469799,1.011514,0.142159
4.469799,1.02555,0.0
4.550336,-1.025145,0.0
4.550336,-1.017531,-0.143005
4.550336,-0.973991,-0.316469
4.550336,-0.946389,-0.382366
4.550336,-0.876653,-0.506136
4.550336,-0.81414,-0.591507
4.550336,-0.768514,-0.64486
4.550336,-0.694699,-0.719382
4.550336,-0.61452,-0.786549
4.550336,-0.527973,-0.844933
4.550336,-0.435524,-0.892957
4.550336,-0.33836,-0.929636
4.550336,-0.238126,-0.955072
4.550336,-0.136375,-0.97036
4.550336,-0.034115,-0.976918
4.550336,0.068223,-0.975628
4.550336,0.170385,-0.966301
4.550336,0.271774,-0.94779
4.550336,0.371174,-0.918688
4.550336,0.466937,-0.878181
4.550336,0.557515,-0.82655
4.550336,0.641958,-0.765056
4.550336,0.720009,-0.695304
4.550336,0.791696,-0.618541
4.550336,0.86121,0.538144
4.550336,0.913722,-0.445652
4.550336,0.943257,0.3811
4.550336,0.968061,0.314542
4.550336,1.011214,0.142117
4.550336,1.025199,0.0
4.630872,-1.024805,0.0
4.630872,-1.017121,-0.142947
4.630872,-0.973595,-0.31634
4.630872,-0.946028,-0.38222
4.630872,-0.876374,-0.505975
4.630872,-0.813905,-0.591337
4.630872,-0.768294,-0.644675
4.630872,-0.641736,-0.764791
4.630872,-0.557294,-0.826222
4.630872,-0.466737,-0.877804
4.630872,-0.371016,-0.918297
4.630872,-0.271668,-0.94742
4.630872,-0.170327,-0.965973
4.630872,-0.068202,-0.975334
4.630872,0.034105,-0.97663
4.630872,0.136331,-0.970045
4.630872,0.238037,-0.954715
4.630872,0.338219,-0.929248
4.630872,0.435336,-0.892571
4.630872,0.527756,-0.844586
4.630872,0.614296,-0.786264
4.630872,0.749533,0.674882
4.630872,0.813905,-0.591337
4.630872,0.876374,-0.505975
4.630872,0.91364,0.445612
4.630872,0.973596,-0.31634
4.630872,1.004265,-0.213463
4.630872,0.996906,0.211899
4.630872,1.02036,0.071351
4.711409,-0.995097,-0.248106
4.711409,-1.010542,0.142022
4.711409,-0.987813,0.24629
4.711409,-0.913078,-0.445338
4.711409,-0.896362,0.476604
4.711409,-0.839889,0.566512
4.711409,-0.748602,0.674044
4.711409,-0.614068,-0.785972
4.711409,-0.52753,-0.844225
4.711409,-0.435139,-0.892167
4.711409,-0.338072,-0.928844
4.711409,-0.237946,-0.95435
4.711409,-0.136287,-0.969732
4.711409,-0.034095,-0.976348
4.711409,0.068182,-0.975046
4.711409,0.170269,-0.965642
4.711409,0.271559,-0.947039
4.711409,0.370851,-0.917888
4.711409,0.466527,-0.87741
4.711409,0.557065,-0.825882
4.711409,0.641511,-0.764523
4.711409,0.768079,-0.644495
4.711409,0.819365,0.595303
4.711409,0.896896,0.476888
4.711409,0.945656,-0.38207
4.711409,0.987995,0.246335
4.711409,1.016697,-0.142887
4.711409,1.023499,-0.07157
4.791946,-1.023076,-0.07154
4.791946,-1.010568,-0.17819
4.791946,-0.996274,0.211765
4.791946,-0.945272,-0.381915
4.791946,-0.927956,0.413153
4.791946,-0.855894,-0.534822
4.791946,-0.791036,-0.618025
4.791946,-0.696792,0.721549
4.791946,-0.585681,-0.80612
4.791946,-0.497111,-0.861021
4.791946,-0.403037,-0.905236
4.791946,-0.304821,-0.938144
4.791946,-0.204093,-0.960181
4.791946,-0.10222,-0.972556
4.791946,0.0,-0.976509
4.791946,0.10222,-0.972556
4.791946,0.204093,-0.960181
4.791946,0.304821,-0.938144
4.791946,0.403037,-0.905236
4.791946,0.497111,-0.861021
4.791946,0.585681,-0.80612
4.791946,0.66998,0.744089
4.791946,0.791036,-0.618025
4.791946,0.860132,0.53747
4.791946,0.912748,-0.445177
4.791946,0.955335,0.347714
4.791946,0.967219,0.314268
4.791946,1.015624,0.106746
4.791946,1.024299,-0.035769
4.872483,-1.022197,0.035696
4.872483,-1.019372,0.071281
4.872483,-0.983966,-0.282148
4.872483,-0.954919,0.347562
4.872483,-0.875541,-0.505494
4.872483,-0.813236,-0.59085
4.872483,-0.767667,-0.644149
4.872483,-0.641056,-0.76398
4.872483,-0.556585,-0.825172
4.872483,-0.466082,-0.876572
4.872483,-0.3705,-0.91702
4.872483,-0.271332,-0.946246
4.872483,-0.170152,-0.964979
4.872483,-0.068143,-0.974488
4.872483,0.034076,-0.975808
4.872483,0.1362,-0.96911
4.872483,0.237759,-0.953598
4.872483,0.337761,-0.927992
4.872483,0.434719,-0.891307
4.872483,0.527055,-0.843464
4.872483,0.6136,-0.785372
4.872483,0.748507,0.673958
4.872483,0.813236,-0.59085
4.872483,0.875542,-0.505494
4.872483,0.927913,0.413133
4.872483,0.972312,-0.315923
4.872483,1.00289,-0.213171
4.872483,1.010063,0.141955
4.872483,1.022211,0.035696
4.95302,-1.002397,-0.213066
4.95302,-1.009768,0.141914
4.95302,-0.977444,0.280278
4.95302,-0.912077,-0.44485
4.95302,-0.895687,0.476245
4.95302,-0.839195,0.566044
4.95302,-0.747989,0.673492
4.95302,-0.613361,-0.785067
4.95302,-0.526806,-0.843066
4.95302,-0.434499,-0.890854
4.95302,-0.337599,-0.927545
4.95302,-0.237663,-0.953213
4.95302,-0.136156,-0.968804
4.95302,-0.034067,-0.97555
4.95302,0.068124,-0.97422
4.95302,0.170093,-0.964648
4.95302,0.271214,-0.945837
4.95302,0.370316,-0.916565
4.95302,0.465847,-0.876131
4.95302,0.556336,-0.824802
4.95302,0.640826,-0.763706
4.95302,0.767471,-0.643985
4.95302,0.839353,0.566151
4.95302,0.895821,0.476317
4.95302,0.944476,-0.381593
4.95302,0.987226,0.246143
4.95302,1.015308,-0.142692
4.95302,0.995859,0.211676
5.033557,-1.023069,-0.035726
5.033557,-1.014816,-0.142623
5.033557,-0.995597,0.211621
5.033557,-0.944066,-0.381427
5.033557,-0.927201,0.412817
5.033557,-0.85515,-0.534357
5.033557,-0.790434,-0.617555
5.033557,-0.696098,0.720831
5.033557,-0.584945,-0.805107
5.033557,-0.496381,-0.859756
5.033557,-0.402426,-0.903863
5.033557,-0.304402,-0.936853
5.033557,-0.203865,-0.959107
5.033557,-0.10213,-0.971702
5.033557,0.0,-0.975746
5.033557,0.10213,-0.971702
5.033557,0.203865,-0.959107
5.033557,0.304402,-0.936853
5.033557,0.402426,-0.903863
5.033557,0.496381,-0.859756
5.033557,0.584945,-0.805107
5.033557,0.669118,0.743131
5.033557,0.790434,-0.617555
5.033557,0.85515,-0.534357
5.033557,0.911738,-0.444684
5.033557,0.954493,0.347407
5.033557,0.966425,0.314011
5.033557,1.018754,0.071238
5.033557,1.023072,-0.035726
5.114094,-1.021162,0.03566
5.114094,-1.018436,0.071216
5.114094,-0.982498,-0.281727
